kp_uav,kp_patch,raw_matches,good_matches,good_ratio,homography_inliers,homography_ratio,num_3d2d_corr,pnp_inliers_anchor,pnp_ratio_anchor,anchor_easting_est,anchor_northing_est,anchor_altitude_est,anchor_easting_delta,anchor_northing_delta,anchor_altitude_delta,anchor_yaw_est,anchor_pitch_est,anchor_roll_est,anchor_yaw_delta,anchor_pitch_delta,anchor_roll_delta,pnp_inliers_prior,pnp_ratio_prior,prior_easting_est,prior_northing_est,prior_altitude_est,prior_easting_delta,prior_northing_delta,prior_altitude_delta,prior_yaw_est,prior_pitch_est,prior_roll_est,prior_yaw_delta,prior_pitch_delta,prior_roll_delta,gps_easting,gps_northing,gps_altitude,imu_yaw,imu_pitch,imu_roll,image_id,filename
8000,8000,123,103,0.8373983739837398,103,1.0,103,93,0.9029126213592233,445658.61667126836,5696608.296957458,472.31400957830147,-3.5005349313723855,1.5512489099055529,-2.127549259589159,122.93031867232926,0.1584379222189473,5.272439984788296,-1.6494650596011127,2.6326580670769033,8.568412387629678,93,0.9029126213592233,636949.1554714215,4957806.504703464,821574.3622173925,191287.0382652218,-738800.2410050845,821099.9206585546,-117.0251839226447,31.562302376800837,-153.7111820996158,118.39503234542491,34.03652252165881,-150.4152096967744,445662.11720619973,5696606.745708548,474.4415588378906,124.57978373193038,-2.474220144857963,-3.2959724028413806,504,frame_000504.png
8000,8000,103,89,0.8640776699029126,89,1.0,89,85,0.9550561797752809,445658.57422621874,5696608.768447425,472.31959632985894,-3.5089868132490665,1.9704101542010903,-2.131880720922368,122.29316564559224,1.4830585390394735,3.740657386483843,-1.8744130259890426,5.860023535199332,6.880552498773568,85,0.9550561797752809,-2182618337.1920547,2943129337.9263163,-13518130774.412487,-2183063999.2752676,2937432731.128279,-13518131248.863964,-149.860646580125,-1.9309752617779483,-165.24170639945584,85.97177474829368,2.4459897343818966,-162.1018112871661,445662.083213032,5696606.798037271,474.4514770507813,124.1675786715813,-4.376964996159848,-3.1398951122897323,505,frame_000505.png
8000,8000,94,83,0.8829787234042553,83,1.0,83,74,0.891566265060241,445658.70309060795,5696608.824347742,472.33534321002924,-3.350994615931995,1.9878884507343173,-2.0962058622363884,123.01829561395054,1.4307049248128916,2.1087512619241564,-1.774200200476514,5.036543352696924,4.959873205664053,74,0.891566265060241,158262490.68496144,982237.2126135798,-114923359.8836518,157816828.6308762,-4714369.623845711,-114923834.31520087,-163.71563401639773,2.204751008312454,-62.573164854742586,71.49187016917523,5.810589436196466,-59.72204291100269,445662.0540852239,5696606.836459291,474.4315490722656,124.79249581442704,-3.6058384278840228,-2.8511219437399067,506,frame_000506.png
8001,8000,108,95,0.8796296296296297,95,1.0,95,86,0.9052631578947369,445658.7497307975,5696608.642602625,472.3332970738718,-3.2828768546460196,1.8026659581810236,-2.0988318323782096,122.95455261993469,0.030482753556400392,2.2651541138556133,-1.7091050952649596,3.5528941764994215,4.748520244002378,86,0.9052631578947369,-25886383317.64248,-60366186872.013695,-45194651443.797745,-25886828979.675087,-60371883478.85363,-45194651918.22987,-92.60649688077328,1.7874903743889075,173.6502845035215,142.72984540402706,5.309901797331918,176.13365063366825,445662.03260765213,5696606.839936667,474.43212890625,124.66365771519965,-3.5224114229430237,-2.4833661301467616,507,frame_000507.png
8001,8000,123,109,0.8861788617886179,109,1.0,109,101,0.926605504587156,445658.9163222662,5696608.484039708,472.3328362346214,-3.1027301393914968,1.6474303798750043,-2.08607856030045,123.43780562990443,-2.205110820645051,1.2737347607431266,-1.5086313651050318,2.1411218286575604,3.287285381015579,101,0.926605504587156,13339630513.715078,-17869638586.320724,8151099538.463385,13339184851.696026,-17875335193.157333,8151099064.04447,-21.158525645605597,26.62481426576996,-164.40528153091162,-146.10496264061504,30.97104691507255,-162.39173091063915,445662.0190524056,5696606.836609328,474.4189147949219,124.94643699500945,-4.3462326493026,-2.013550620272459,508,frame_000508.png
8000,8000,123,101,0.8211382113821138,101,1.0,101,90,0.8910891089108911,445658.5242301619,5696609.292451398,472.3808080204915,-3.490321568970103,2.505206171423197,-2.061666344742889,122.7549597944726,6.017888516985949,1.1090854742540877,-1.8456183248263756,8.750818189139522,4.138120005672619,90,0.8910891089108911,4366379.168216217,5259387.79432105,-32522.56801376026,3920717.1536644865,-437218.9929241771,-32997.010488125496,5.972095506552569,-38.37308661777855,160.44259744718056,-118.62848261274641,-35.640156945624994,163.47163197859913,445662.0145517309,5696606.787245227,474.4424743652344,124.60057811929897,-2.7329296721535594,-3.029034531418537,509,frame_000509.png
8000,8000,116,98,0.8448275862068966,98,1.0,98,88,0.8979591836734694,445658.6903316811,5696608.411507363,472.31862503624035,-3.3269148166873492,1.6373499603942037,-2.1228727664940266,123.11147987326474,-0.29527649611865997,3.3219482155682734,-1.7475831084903461,2.506231738331792,5.999488319271563,88,0.8979591836734694,2534984.1445356263,6133013.073145207,-197745.0127292121,2089322.1272891285,436406.298987804,-198219.45422701482,-22.215613872403974,-16.756945426911294,81.92592780727381,-147.07467685415904,-13.955437192460835,84.60346791097709,445662.0172464978,5696606.774157403,474.4414978027344,124.85906298175507,-2.8015082344504565,-2.677540103703294,510,frame_000510.png
8000,8003,116,100,0.8620689655172413,100,1.0,100,92,0.92,445658.6416161241,5696608.62617082,472.32346636498374,-3.3790649520233274,1.8787002703174949,-2.1120805100162556,123.1291904743409,1.5644325801680703,2.2827773534869142,-1.8070568578682185,3.9872388765344056,4.452384146672017,92,0.92,-277674.11408169207,4371441.728596341,-718563.9688887842,-723336.1347627682,-1325165.0188742084,-719038.4044356592,-120.18677140930984,-12.929346439211873,142.25817312242177,114.87698125848101,-10.506540142845523,144.42777991560683,445662.0206810761,5696606.747470549,474.435546875,124.93624733220912,-2.422806296366342,-2.1696067931851077,511,frame_000511.png
8000,8000,112,96,0.8571428571428571,96,1.0,96,80,0.8333333333333334,445658.85235245706,5696608.801830257,472.37344636943544,-3.1587955587892793,2.0774681139737368,-2.050198650095865,122.73927149547346,1.7465644652235257,0.08449497935812422,-1.8030252958602375,4.676862467702932,2.135175357366819,80,0.8333333333333334,557077654405.8246,957167401685.0616,1345035696922.7573,557077208743.8135,957161705078.3373,1345035696448.3337,88.43124493075788,37.6798578824402,-19.975136403147207,-36.1110518605758,40.61015588491961,-17.92445602513851,445662.01114801585,5696606.724362143,474.4236450195313,124.5422967913337,-2.930298002479395,-2.0506803780087037,512,frame_000512.png
8000,8000,99,86,0.8686868686868687,86,1.0,86,75,0.872093023255814,445658.93770206015,5696608.531663198,472.35825300503524,-3.0713838532101363,1.8172362465411425,-2.0604786844178875,122.69922374020834,-0.06771299477281827,0.44715791035087227,-1.616797655253663,2.4840379286247014,2.17862566807716,75,0.872093023255814,-5086582223845.628,-15577792334851.285,6670042322300.041,-5086582669507.637,-15577798031458.0,6670042321825.622,-75.86936695733289,6.19550519395804,-88.44744927028002,159.81461164720508,8.747256117355562,-86.71598151255372,445662.00908591336,5696606.7144269515,474.4187316894531,124.31602139546202,-2.5517509233975124,-1.7314677577262871,513,frame_000513.png
8001,8001,113,100,0.8849557522123894,100,1.0,100,91,0.91,445658.6079208069,5696608.504928307,472.3414464201244,-3.3934730365290307,1.8050464652478695,-2.0825037751881155,122.68624534410016,1.2807126810050051,2.5197005625411064,-1.6946095339155818,3.7239941317278635,4.168211067445299,91,0.91,165408932.7158723,-20485128.107504934,137718235.01767522,164963270.71447843,-26181734.807386775,137717760.59372503,-37.92817151774929,-11.630504841526074,1.171767306506251,-162.30902639576502,-9.18722339080324,2.8202778114104206,445662.00139384344,5696606.699881841,474.4239501953125,124.38085487801573,-2.443281450722849,-1.6485105049041817,514,frame_000514.png
8002,8000,119,101,0.8487394957983193,101,1.0,101,85,0.8415841584158416,445658.47558842413,5696608.73898183,472.32890797985584,-3.520701598492451,2.054974326863885,-2.102854715456658,122.92019851602831,3.7157829764856305,1.8774852998727547,-1.7326613320422837,5.779371306956534,3.0451156356366766,85,0.8415841584158416,901019.9278141162,6321261.255060022,-1118684.3743480486,455357.9315240936,624654.5710525187,-1119158.806110744,-4.4683236981000904,59.98827489578929,6.714797467880195,-129.12118354617067,62.051863226260195,7.882427803644106,445661.9962900226,5696606.684007503,474.4317626953125,124.65285984807059,-2.0635883304708926,-1.1676303357639084,515,frame_000515.png
8000,8000,128,106,0.828125,106,1.0,106,90,0.8490566037735849,445658.9280616058,5696608.417620235,472.3592878308928,-3.0691576674580574,1.7662786524742842,-2.0736650499665643,122.83370708612463,-0.2531128914592312,0.4905706388862035,-1.609690258999109,1.989487762667153,2.05311508531463,90,0.8490566037735849,281658908852.74176,173743364829.41467,280255727841.2854,281658463190.74457,173737668222.76334,280255727366.8524,-72.5207215954644,-21.841935088590127,-137.11606986786825,163.03588105941185,-19.599334434463742,-135.55352542143984,445661.99721927324,5696606.651341583,474.4329528808594,124.44339734512374,-2.2426006541263863,-1.5625444464284155,516,frame_000516.png
8000,8001,100,81,0.81,81,1.0,81,80,0.9876543209876543,445658.8874686643,5696608.3099835,472.3294828505916,-3.115421762049664,1.6736162779852748,-2.109146299799022,122.85608814885197,-0.9520550674539431,2.6935080625326973,-1.673695181940559,1.3304721071685606,6.04698614487927,80,0.9876543209876543,-545210774.7559047,-992037552.7126461,-1014179331.1507162,-545656436.7587951,-997734159.3490133,-1014179805.5893453,-93.39989797775179,6.912812435994303,168.61728203455033,142.07031869145567,9.195339610616827,171.97076011689688,445662.0028904264,5696606.636367222,474.4386291503906,124.52978333079254,-2.2825271746225124,-3.3534780823465655,517,frame_000517.png
8000,8000,93,75,0.8064516129032258,75,1.0,75,68,0.9066666666666666,445659.5349546969,5696608.287002821,472.31087252173563,-2.474630825628992,1.663393477909267,-2.1316933962331746,122.26001165289759,-3.0932699934848005,-1.8602338867130024,-1.7914307979498005,-1.403680709362476,1.205510731688065,68,0.9066666666666666,-4999224.038305251,-13791973.30412043,1042398.1068724399,-5444886.047890773,-19488579.927729774,1041923.6643065219,-69.02739003933158,5.482026804176711,-111.73951260792971,166.92116750982103,7.171616088299032,-108.67376798952864,445662.0095855225,5696606.623609344,474.4425659179688,124.05144245084739,-1.6895892841223181,-3.0657446184010637,518,frame_000518.png
8000,8000,102,81,0.7941176470588235,81,1.0,81,74,0.9135802469135802,445658.74509405426,5696608.220821898,472.28127735292884,-3.268910547310952,1.6148029500618577,-2.1589387115242857,122.18383476517673,-1.1501986184401707,2.98486439964133,-1.6077293703298778,2.1854438965893905,4.87838755326905,74,0.9135802469135802,-1147466.2802861368,5665399.464159884,164842.54723864322,-1593128.2942907384,-31207.14185906481,164368.10702257877,-151.211107438626,4.809660522305655,-148.10143531160398,84.99732842586741,8.145303037335196,-146.20791215797627,445662.0140046016,5696606.606018948,474.4402160644531,123.7915641355066,-3.335642515029551,-1.8935231536277244,519,frame_000519.png
8000,8000,119,102,0.8571428571428571,102,1.0,102,91,0.8921568627450981,445658.765815683,5696608.178116646,472.29338897591435,-3.253811780945398,1.6031872043386102,-2.128272401038771,122.16340555804268,-2.661165867513868,2.656889824462853,-1.6720540322641,3.4222170023158185,3.6785172368418273,91,0.8921568627450981,-23147766.861584794,-16219795.124086913,88899935.59584594,-23593428.881212257,-21916401.699016355,88899461.17418456,-139.87941208257146,-27.228821171383533,-136.68120103196193,96.28512832712175,-21.14543830155384,-135.65957361958297,445662.01962746395,5696606.574929441,474.4216613769531,123.83545959030677,-6.0833828698296895,-1.02162741237897,520,frame_000520.png
8001,8000,121,102,0.8429752066115702,102,1.0,102,91,0.8921568627450981,445658.5238345008,5696607.9926845785,472.2112982849735,-3.626966384705156,1.476250953041017,-2.141179742370241,122.96827216365973,-2.4696858441657508,6.6589190515206464,-1.5037995738966288,3.9158233136601837,9.895100999409777,91,0.8921568627450981,403872759.23740774,1163808478.8478162,-1088797786.4156294,403427097.08660686,1158111872.3313825,-1088798260.7681074,-0.10699941545308615,34.52069351348036,-8.401620645747734,-124.57907115300947,40.90620267130629,-5.165438697858605,445662.1508008855,5696606.5164336255,474.35247802734375,124.47207173755638,-6.385509157825941,-3.23618194788912,521,frame_000521.png
8000,8000,109,97,0.8899082568807339,97,1.0,97,91,0.9381443298969072,445658.97005340125,5696608.210062054,472.2681242477982,-3.3885335872182623,1.8065469581633806,-2.1524690139206086,122.25925460490163,1.3344902558238718,5.269938271307893,-1.6812588954853709,3.711971213150605,10.662080205951042,91,0.9381443298969072,-6101739078.650905,-5618825689.597764,-2013463202.4362059,-6102184741.009492,-5624522296.001279,-2013463676.8567991,85.09088306198069,-14.832436343322946,-126.050857185921,-38.84963043840634,-12.454955385996215,-120.65871525127787,445662.35858698847,5696606.403515096,474.4205932617188,123.94051350038701,-2.377480957326722,-5.392141934643135,522,frame_000522.png
8000,8001,142,117,0.823943661971831,117,1.0,117,104,0.8888888888888888,445659.12653441937,5696608.192476424,472.32098989756764,-3.4250163222895935,1.888949272222817,-2.1390015575104826,122.63154704042113,3.450721639567531,5.792815058439525,-1.5921503976653923,3.985832200312643,12.423047505075232,104,0.8888888888888888,-1700448.5200302736,2991275.5130056515,3544745.9411508515,-2146111.0715810154,-2705330.7905215006,3544271.4811593965,170.5888135211426,-47.755122732228614,29.687873028368617,46.36511608305608,-47.22001217148349,36.31810547500433,445662.55155074166,5696606.303527152,474.4599914550781,124.22369743808652,-0.5351105607451163,-6.6302324466357065,523,frame_000523.png
8000,8000,123,104,0.8455284552845529,104,1.0,104,84,0.8076923076923077,445659.23900327674,5696608.599600283,472.2957372463989,-3.361074359214399,1.9841815754771233,-2.1342249118042105,122.23510231276597,4.304935720605192,4.392106276424462,-1.6497771255075975,3.203910379370967,9.794153795788986,84,0.8076923076923077,-3644779.094835751,2650114.0587177714,-6326216.018805713,-4090441.6949133873,-3046492.5567009365,-6326690.448767872,-96.32179233694043,28.527019690511867,-177.02032661621558,139.79332822478602,27.42599434927763,-171.61827909685104,445662.60007763596,5696606.615418708,474.4299621582031,123.88487943827357,1.10102534123423,-5.4020475193645305,524,frame_000524.png
8000,8000,112,98,0.875,98,1.0,98,85,0.8673469387755102,445659.23629721213,5696608.605589876,472.24877267686145,-3.2606460587703623,1.8159395661205053,-2.1810674110291757,122.80265548048773,-3.5337818550330433,3.635821591867157,-1.8683337143680205,4.845362209326652,8.469896129077028,85,0.8673469387755102,1369661.5756373424,6241818.597259247,1894180.8532842388,923999.0786940715,545211.8076089369,1893706.423444151,1.5958445999894477,-36.9826409259215,-64.37104265307488,-123.07514459486632,-28.60349686156181,-59.536968115864994,445662.4969432709,5696606.78965031,474.4298400878906,124.67098919485576,-8.379144064359682,-4.834074537209878,525,frame_000525.png
8000,8001,109,96,0.8807339449541285,96,1.0,96,92,0.9583333333333334,445659.1277851553,5696608.630309751,472.2781144875601,-3.2763468918274157,1.712824571877718,-2.134055922596133,122.30686353552076,-3.18297680651003,3.405557478416749,-1.9786694285592432,3.543203174533943,6.924849625476639,92,0.9583333333333334,-46692638.57501874,-103922316.46778432,-11801228.276380211,-47138300.97915079,-109618923.3852695,-11801702.688550621,-103.0163208277621,46.29657116519843,-155.1389192667784,132.69814620815788,53.0227511462424,-151.6196271197185,445662.40413204714,5696606.917485179,474.41217041015625,124.28553296408,-6.726179981043967,-3.519292147059904,526,frame_000526.png
8001,8000,110,94,0.8545454545454545,94,1.0,94,81,0.8617021276595744,445658.812903903,5696608.74513952,472.2768470268813,-3.5784068142529577,1.8067311402410269,-2.145516254368715,122.24983402149577,-0.5440283853113727,5.8336216693363685,-1.9140822739430519,5.358513868682081,10.540208683935987,81,0.8617021276595744,-34781679.0509703,10793807.635298077,-16640786.537288329,-35227341.442281015,5097200.696889698,-16641260.95965161,-147.63668083443136,55.253870792068135,-102.45285208428196,88.1994028701298,61.15641304606157,-97.74626506968235,445662.39131071727,5696606.938408379,474.42236328125,124.16391629543882,-5.902542253993449,-4.706587014599609,527,frame_000527.png
8000,8001,117,102,0.8717948717948718,102,1.0,102,87,0.8529411764705882,445658.9877084692,5696608.40818774,472.26386398760127,-3.403066629485693,1.3879942521452904,-2.181204371773731,144.55484544887662,-1.2516169278579774,1.9753553512970783,-2.8948072307990174,1.0783856489606762,7.956823089369266,87,0.8529411764705882,30616656019.963947,5244108339.283149,10829007754.532799,30616210357.573174,5238411732.262956,10829007280.08773,92.96194710346568,19.690028782425742,-73.34745402817232,-54.48770557620996,22.0200313592444,-67.36598629010014,445662.3907750987,5696607.020193487,474.445068359375,147.44965267967564,-2.3300025768186416,-5.981467738072179,528,frame_000528.png
8000,8002,107,92,0.8598130841121495,92,1.0,92,73,0.7934782608695652,445658.9294075689,5696609.096254924,471.0925513382004,-3.343324970919639,1.8729316350072622,-3.4144677047684127,-178.28111827105684,2.0741459709044237,8.220378392554782,-1.3455885094846565,-2.7185213142733744,15.542193090623414,73,0.7934782608695652,1075813.283037685,5798827.436843473,636762.7040404682,630151.0103051453,102220.21352018416,636288.1970214252,-20.680713942581438,44.04220473499221,-39.14175930639836,156.25481581899078,39.249537449814426,-31.819944608329735,445662.2727325398,5696607.223323289,474.5070190429688,-176.93552976157218,4.792667285177786,-7.321814698068636,529,frame_000529.png
8000,8001,105,90,0.8571428571428571,90,1.0,90,70,0.7777777777777778,445658.6961837219,5696608.673876887,471.5533711200403,-3.2598193809972145,1.5441616643220186,-3.0035746807409964,-171.4001512643976,3.3445398471591687,-1.126294745480392,-1.6460187837088824,-4.271897606232045,0.7824399978725864,70,0.7777777777777778,-1704372.8537414968,4441054.580309379,-555624.0893305908,-2150034.8097445997,-1255552.549405844,-556098.6462763916,-112.43984717862575,-81.35329260148787,157.24057176025963,57.314285302062956,-88.96973005487907,159.1493065036126,445661.9560031029,5696607.129715223,474.5569458007813,-169.75413248068872,7.616437453391206,-1.9087347433529713,530,frame_000530.png
8000,8000,86,70,0.813953488372093,70,1.0,70,62,0.8857142857142857,445658.2738026783,5696608.519347675,471.6276985199194,-3.347793777298648,1.5373855326324701,-2.887712857033705,-170.87234105426248,1.5472879106774569,-0.6533193005076194,-1.509095507061886,-4.360192601773292,2.930181761648498,62,0.8857142857142857,-127184.08351675142,5860285.888725541,-211003.4544800846,-572845.705113207,163678.9067633981,-211477.96989146154,-89.92408791412734,3.2844872130923486,-169.46645953129655,79.43915763307325,-2.6229932993583986,-165.88295846914045,445661.6215964556,5696606.9819621425,474.5154113769531,-169.3632455472006,5.907480512450752,-3.5835010621561048,531,frame_000531.png
8000,8001,80,62,0.775,62,1.0,62,50,0.8064516129032258,445657.822260204,5696608.352078745,471.57142500819845,-3.399459539214149,1.4762940192595124,-2.947312784770361,-171.04341411749238,3.1160883444690533,0.8502019868719748,-1.5235098641699665,-3.4538663541992207,5.398134369249476,50,0.8064516129032258,333024711.73017997,-221242308.997971,161441261.7623607,332579050.5084602,-226938915.87375572,161440787.2436229,-45.58478326762164,59.68966497686478,-48.533059377983996,123.93512098570079,53.11971027819649,-43.98512699560649,445661.2217197432,5696606.875784726,474.5187377929688,-169.5199042533224,6.569954698668286,-4.547932382377494,532,frame_000532.png
8000,8001,82,69,0.8414634146341463,69,1.0,69,54,0.782608695652174,445657.5805393349,5696608.210410473,471.57317427374727,-3.414505754772108,1.3665528446435928,-2.93341752312773,-171.04360418283716,2.963575112516361,2.085091510324715,-1.5402219541793727,-3.362304015430908,7.110583529486149,54,0.782608695652174,255936.95927514744,4686152.99893028,131406.86171413847,-189724.03576994225,-1010453.8449273482,130932.3551223416,15.329530168203892,-17.231978081027712,-131.18488522778807,-175.16708760313833,-23.55785720897498,-126.15939320862664,445660.9950450897,5696606.843857628,474.506591796875,-169.50338222865778,6.325879127947264,-5.025492019161435,533,frame_000533.png
8000,8002,84,61,0.7261904761904762,61,1.0,61,50,0.819672131147541,445657.116251788,5696608.310285265,471.53729315158256,-3.633024474256672,1.4940595533698797,-2.965911194120565,-171.20704959994407,4.149326239301946,1.4506943625650126,-1.6600615589245251,-1.8857713700183183,7.3845231265379425,50,0.819672131147541,829797.8126697125,6108147.755394129,288851.17558743875,384137.0633934502,411540.9391684178,288376.67238309304,-20.070942836853185,61.30894470876595,-1.195951707720975,149.47604520416633,55.273847099445675,4.7378770562519605,445660.74927626224,5696606.816225711,474.5032043457031,-169.54698804101955,6.035097609320262,-5.9338287639729295,534,frame_000534.png
8000,8000,87,75,0.8620689655172413,75,1.0,75,56,0.7466666666666667,445656.8673371138,5696608.324952221,471.5827812647519,-3.6129531472106464,1.5408144621178508,-2.921796371966934,-171.3124967248348,2.3868813685684596,0.8617421770428327,-1.8445669685904136,-2.2570238422445073,6.5165512614907755,56,0.7466666666666667,-24868111578.760258,-7459662743.379581,18904792645.139923,-24868557239.240547,-7465359350.163719,18904792170.635345,-38.506010057086655,-21.064840520362914,-101.59495647314098,130.96191969915776,-25.708745731175895,-95.94014738869302,445660.48029026104,5696606.784137758,474.5045776367188,-169.4679297562444,4.643905210812975,-5.654809084447956,535,frame_000535.png
8000,8001,86,65,0.7558139534883721,65,1.0,65,36,0.5538461538461539,445656.42547592905,5696608.620821196,471.59319962855034,-3.483134858077392,1.9104690505191684,-2.9000865042621626,-171.09517049723073,0.735832752834038,-2.177046211882232,-1.760444969660682,-2.613899756341283,3.672268962859249,36,0.5538461538461539,503078.0320532856,5656529.331683646,101437.23301070184,57418.1234424985,-40077.37866849918,100962.73972456902,6.656145978083389,23.98587005772667,-81.76938540354828,175.99087150565344,20.636137548551346,-75.92007022880681,445659.9086107871,5696606.710352145,474.4932861328125,-169.33472552757004,3.3497325091753316,-5.849315174741481,536,frame_000536.png
8000,8001,96,72,0.75,72,1.0,72,50,0.6944444444444444,445656.6609917314,5696608.11405107,471.613053182149,-2.9547087825485505,1.438882370479405,-2.874465128397901,-170.5106268730795,-4.121325091967181,2.5508108942893655,-1.3470500045718836,-6.8071666510069235,8.417759275791298,50,0.6944444444444444,179563.3489291371,5638901.234520355,-102951.32973332686,-266096.26677137683,-57705.440648344345,-103425.8172516374,-116.20891926143096,-72.55423732949815,168.90884873094876,52.954657607076655,-75.24007888853788,174.77579711245068,445659.61570051394,5696606.6751687,474.4875183105469,-169.16357686850762,2.6858415590397327,-5.866948381501927,537,frame_000537.png
8000,8000,91,58,0.6373626373626373,58,1.0,58,55,0.9482758620689655,445656.30923297186,5696608.213439885,471.6454521511268,-3.0153745227726176,1.5822134437039495,-2.83941113012321,-170.56921729251928,-4.321909807700318,1.2054422450054476,-1.3884454514238485,-6.861591636452545,7.04216273046427,55,0.9482758620689655,-4056101.6296706484,6406389.4302532775,264186.42991085444,-4501760.954278143,709782.7990268366,263711.9450475732,-79.34641137183078,10.140299539088163,-147.57290096305948,89.83436046926465,7.600617710335939,-141.73618047760067,445659.32460749464,5696606.631226441,474.48486328125,-169.18077184109544,2.5396818287522183,-5.836720485458825,538,frame_000538.png
8000,8001,71,55,0.7746478873239436,55,1.0,55,39,0.7090909090909091,445655.22518387996,5696607.950492879,471.7988892256329,-2.763280336279422,1.558615554124117,-2.671752864210873,-170.79932116744166,-5.740432204724512,1.2619847380489886,-1.4666885030187586,-8.934232326810019,6.373644392126437,39,0.7090909090909091,48991771.17547018,9141004.067386864,-19735936.778488543,48546113.18700597,3444397.6755095385,-19736411.249130633,135.00531616132,34.49076949925016,168.8417291355929,-55.6620511742571,31.296969377164658,173.95338878967038,445657.98846421624,5696606.391877325,474.47064208984375,-169.3326326644229,3.193800122085515,-5.111659654077457,539,frame_000539.png
8001,8001,64,45,0.703125,45,1.0,45,40,0.8888888888888888,445654.9453797191,5696607.82863668,471.8260060796064,-2.794162166363094,1.4852109029889107,-2.6451242914873774,-170.6198932127572,-5.6438229020603865,1.9451325760930427,-1.3053485945866612,-8.889226689653583,7.284382330733223,40,0.8888888888888888,4553413.178943701,434863.27151214797,-20268348.62950288,4107755.4394018156,-5261743.071913629,-20268823.100633252,-93.55255555316121,12.151958226647455,-69.34686850763768,75.76198906500935,8.906554439054247,-64.0076187529975,445657.73954188544,5696606.343425777,474.47113037109375,-169.31454461817054,3.2454037875932036,-5.3392497546401785,540,frame_000540.png
8001,8000,66,52,0.7878787878787878,52,1.0,52,34,0.6538461538461539,445654.5757161032,5696608.016605962,471.91641741845405,-2.6896781199029647,1.783755086362362,-2.5555369272490793,-170.25586256336743,-5.759227313211317,-1.4537707057447948,-1.1187644012177032,-9.475620211239772,2.7672045847830873,34,0.6538461538461539,526469.8398799011,5396908.664371535,282092.9320412569,80812.57448567805,-299697.5684793405,281618.4600869112,-45.98622846514278,37.596009776974086,-80.1996393273035,123.15086969700695,33.879616878945626,-75.97866403677561,445657.2653942231,5696606.232850876,474.4719543457031,-169.13709816214973,3.7163928980284657,-4.220975290527885,541,frame_000541.png
8000,8002,69,56,0.8115942028985508,56,1.0,56,34,0.6071428571428571,445653.5373746466,5696607.378807089,471.7697156851341,-3.490677793335635,1.202411557547748,-2.696257215256537,-169.9060918474234,1.747934450818241,1.786620849488977,-1.0768877742142706,-2.0467572459193946,5.775707897990543,34,0.6071428571428571,-71989135.64896591,15634480.347717503,-49190261.90821147,-72434792.67701834,9937874.171321971,-49190736.37418437,-63.126662405803984,7.947121958772757,171.4832469917544,105.70254166740517,4.152430262035125,175.472334040256,445657.0280524399,5696606.176395532,474.4659729003906,-168.82920407320913,3.794691696737624,-3.9890870485015566,542,frame_000542.png
8001,8000,71,49,0.6901408450704225,49,1.0,49,32,0.6530612244897959,445653.8105683588,5696607.164432871,471.7407467057,-2.9859349250327796,1.0558725548908114,-2.725836546253106,-169.21992213937227,-1.751482860683755,3.2090444052982567,-0.09718260108087406,-6.260435507253561,6.258938996608947,32,0.6530612244897959,6204524.175806682,5966596.728396879,3598772.6847705985,5758867.379303398,269990.6198365623,3598298.2181873466,-116.56912315081236,-19.337754360311656,171.33382198264025,52.55361638747905,-23.846707006881445,174.38371657395095,445656.79650328384,5696606.108560316,474.4665832519531,-169.1227395382914,4.508952646569793,-3.0498945913107027,543,frame_000543.png
8000,8000,53,36,0.6792452830188679,36,1.0,36,23,0.6388888888888888,445652.7427537051,5696607.1717398465,471.74604414824364,-3.824024918139912,1.1272365991026163,-2.716480265818859,-170.46180842289192,4.504021202917474,1.3687329570231332,-1.4046263783641848,0.4718058333635895,4.414421029328992,23,0.6388888888888888,81485557035.41385,102485025109.07698,449649701143.32153,81485111378.84708,102479328503.03247,449649700668.859,-89.17752937470512,-4.4393091973720775,174.04043031826424,79.87965266982263,-8.47152456692595,177.0861183905701,445656.56677862327,5696606.044503247,474.4625244140625,-169.05718204452774,4.032215369553884,-3.045688072305861,544,frame_000544.png
8001,8000,48,32,0.6666666666666666,32,1.0,32,22,0.6875,445652.57883952366,5696606.996562267,471.78120554191537,-3.5171172981499694,1.0766773698851466,-2.6725908448034374,-169.91148414018528,2.770562965743415,2.0715327172716353,-0.8551716841953407,-1.174761764798376,5.108541744564832,22,0.6875,45949851.0732715,32418118.875485227,-5733957.419540804,45504194.97731467,26721512.95560033,-5734431.873337191,140.96992667622155,-13.417896571973467,-148.13873404845938,-49.97376086778854,-17.363221302515257,-145.1017250211662,445656.0959568218,5696605.919884897,474.4537963867188,-169.05631245598994,3.945324730541789,-3.03700902729319,545,frame_000545.png
8000,8002,30,21,0.7,21,1.0,21,16,0.7619047619047619,445651.9185446119,5696607.0814145,471.84795360099,-3.6867588909808546,1.2861489243805408,-2.6150896119006006,-170.59461164267125,2.6384199794806427,0.603926469313335,-1.2663756458480293,-0.6647486396916804,3.9426096887771678,16,0.7619047619047619,567958980.0822177,1372597702.1430726,-1736864898.373198,567513324.4769142,1366901096.347807,-1736865372.8362412,-132.81552110346402,4.096289107827342,143.0219948910748,36.5127148933592,0.7931204886550063,146.36067811053863,445655.6053035029,5696605.795265576,474.4630432128906,-169.32823599682322,3.303168619172327,-3.338683219463832,546,frame_000546.png
