kp_uav,kp_patch,raw_matches,good_matches,good_ratio,homography_inliers,homography_ratio,num_3d2d_corr,pnp_inliers_anchor,pnp_ratio_anchor,anchor_easting_est,anchor_northing_est,anchor_altitude_est,anchor_easting_delta,anchor_northing_delta,anchor_altitude_delta,anchor_yaw_est,anchor_pitch_est,anchor_roll_est,anchor_yaw_delta,anchor_pitch_delta,anchor_roll_delta,reproj_error_anchor_mean,reproj_error_anchor_std,pnp_inliers_prior,pnp_ratio_prior,prior_easting_est,prior_northing_est,prior_altitude_est,prior_easting_delta,prior_northing_delta,prior_altitude_delta,prior_yaw_est,prior_pitch_est,prior_roll_est,prior_yaw_delta,prior_pitch_delta,prior_roll_delta,reproj_error_prior_mean,reproj_error_prior_std,gps_easting,gps_northing,gps_altitude,imu_yaw,imu_pitch,imu_roll,image_id,filename
8000,8000,72,42,0.5833333333333334,42,1.0,42,42,1.0,445659.7929232599,5696605.284402136,477.2811893155055,1.8913794162217528,-0.19525401946157217,-0.17794764738511049,-32.32923775128403,10.044389881094263,3.4514791190247887,-1.6259672650364507,5.131204277066985,1.655815606905378,3.1233706,1.7944837,42,1.0,445658.47025467217,5696605.439410267,477.281133228165,0.568710828491021,-0.04024588782340288,-0.17800373472562114,-32.17457048077527,4.578537747040572,0.783254722947384,-1.4712999945276977,-0.33464785698669175,-1.0124087891720137,0.4866972,0.29977587,445657.9015438437,5696605.479656155,477.4591369628906,-30.70327048624758,4.913185604027274,1.7956635121194098,1053,frame_001053.png
8000,8000,89,67,0.7528089887640449,67,1.0,67,67,1.0,445658.7025768935,5696605.329114459,477.2749177739619,0.6306077804183587,-0.04559103772044182,-0.18431074166312555,-32.16061545038733,4.0944153005762995,-0.3364468686602984,-1.4476238200131775,-0.33682034892046886,-3.184344955881812,0.48473966,0.2700787,67,1.0,445658.7025768936,5696605.329114459,477.27491777397705,0.6306077805347741,-0.04559103772044182,-0.18431074164794836,-32.1606154503818,4.094415301158347,-0.3364468686459132,-1.4476238200076352,-0.33682034833842067,-3.184344955867431,0.48473966,0.2700787,445658.0719691131,5696605.374705497,477.459228515625,-30.71299163037417,4.431235649496761,2.8478980872215156,1054,frame_001054.png
8000,8001,75,63,0.84,63,1.0,63,63,1.0,445659.2122988625,5696605.065110593,477.273353111875,0.5455772505374625,-0.001611371524631977,-0.16555069671875344,-32.18714824004527,4.425524977334823,-1.0743615061232026,-1.5526133793282781,-0.01412327489995846,-4.906171848092129,0.4917537,0.28392032,63,1.0,445659.21229886403,5696605.065110593,477.27335311204877,0.5455772520508617,-0.001611371524631977,-0.1655506965449831,-32.18714824008024,4.425524983992139,-1.0743615037215728,-1.5526133793632653,-0.014123268242656195,-4.906171845690494,0.4917537,0.28392032,445658.666721612,5696605.066721965,477.43890380859375,-30.63453486071698,4.439648252234791,3.8318103419689304,1055,frame_001055.png
8000,8000,68,57,0.8382352941176471,57,1.0,57,57,1.0,445659.5284630294,5696604.929812215,477.2717076017806,0.6432094454066828,-0.029343619011342525,-0.15102189040692338,-32.21965914391893,3.1558805344844756,-2.055767783740941,-1.5585452823169987,-0.1963665450316796,-6.640819524790231,0.47352165,0.31778672,57,1.0,445659.5284630309,5696604.929812214,477.2717076019167,0.6432094468618743,-0.0293436199426651,-0.1510218902707834,-32.219659143766215,3.155880541279475,-2.0557677822666975,-1.558545282164289,-0.19636653823667416,-6.640819523315969,0.47352165,0.31778672,445658.885253584,5696604.959155834,477.4227294921875,-30.66111386160194,3.3522470795161627,4.5850517410492815,1056,frame_001056.png
8000,8000,94,84,0.8936170212765957,84,1.0,84,84,1.0,445659.7744028087,5696604.7523719305,477.2648564313852,0.6618500815238804,-0.09588079247623682,-0.1501826311147738,-32.105161057008004,3.495955147945615,-1.4623076660857968,-1.5662358945824906,-0.21596952625554877,-5.251761384987702,0.48534453,0.36707985,84,1.0,445659.7744247983,5696604.752349081,477.26485940264234,0.6618720711558126,-0.09590364154428244,-0.15017965985765613,-32.105155473269456,3.4960961183008967,-1.4623348273570915,-1.5662303108439346,-0.2158285559002877,-5.251788546259007,0.4853292,0.36710224,445659.11255272717,5696604.848252723,477.4150390625,-30.53892516242552,3.7119246742011733,3.789453718901904,1057,frame_001057.png
8000,8000,107,93,0.8691588785046729,93,1.0,93,93,1.0,445660.36205212126,5696604.43577625,477.25733727280675,0.5534301411244087,-0.03286065347492695,-0.14424353774012388,-32.333799594844635,1.2524990079903946,-2.27381881283733,-1.4930757423827004,-0.396316807691079,-6.869997103138189,0.44395846,0.29425216,93,1.0,445660.3620521211,5696604.4357762495,477.25733727282864,0.5534301409497857,-0.03286065440624952,-0.14424353771823917,-32.33379959475531,1.2524990083549703,-2.273818814877121,-1.4930757422933993,-0.39631680732651375,-6.8699971051779585,0.44395846,0.29425216,445659.80862198013,5696604.468636904,477.4015808105469,-30.840723852461927,1.6488158156814812,4.596178290300851,1058,frame_001058.png
8000,8001,126,100,0.7936507936507936,100,1.0,100,100,1.0,445660.6900855284,5696604.29628778,477.25952404401477,0.6483936141012236,-0.03559283073991537,-0.1509984169227323,-32.36291706054758,1.2796262436761014,-1.7678437332793029,-1.4894553670403354,-0.21942495862586497,-6.047996114852197,0.48399872,0.38162178,100,1.0,445660.69008565275,5696604.296287915,477.2595240458404,0.6483937384327874,-0.03559269569814205,-0.15099841509709222,-32.36291707758206,1.2796263931975775,-1.7678429282610473,-1.4894553840748301,-0.219424809104396,-6.0479953098339365,0.48399955,0.38162148,445660.0416919143,5696604.33188061,477.4105224609375,-30.873461693507235,1.49905120230196,4.2801523815729015,1059,frame_001059.png
8000,8000,115,92,0.8,92,1.0,92,89,0.967391304347826,445660.9480959376,5696604.134041272,477.2622648826156,0.6617582093458623,-0.07370531465858221,-0.14020093769687492,-32.60718071298399,0.36760432674742816,-2.006054731840934,-1.5297076657993216,-0.4809098292063254,-6.446641986833129,0.43928564,0.27777067,89,0.967391304347826,445660.9480959388,5696604.1340412665,477.26226488281645,0.6617582105100155,-0.07370532024651766,-0.14020093749604712,-32.60718071304632,0.367604345355943,-2.006054751788242,-1.529707665861622,-0.480909810597808,-6.446642006780451,0.43928564,0.27777067,445660.28633772826,5696604.207746587,477.4024658203125,-31.077473047184682,0.848514155953751,4.440587254992206,1060,frame_001060.png
8000,8000,138,126,0.9130434782608695,126,1.0,126,126,1.0,445661.79024511704,5696603.660026331,477.2711628092092,0.6035854072542861,-0.061089105904102325,-0.14674490563453446,-31.837445175753842,1.9704959119599479,-2.4224175973005893,-1.4410303598525047,-0.1900339382471543,-7.15442807270378,0.4624545,0.31572306,126,1.0,445661.7902451167,5696603.66002633,477.27116280924275,0.6035854069050401,-0.061089107766747475,-0.14674490560099684,-31.837445175680607,1.970495912972491,-2.422417602039581,-1.441030359779262,-0.1900339372346309,-7.1544280774427875,0.4624545,0.31572306,445661.1866597098,5696603.721115437,477.41790771484375,-30.396414815901334,2.160529850207112,4.732010475403195,1061,frame_001061.png
8000,8000,149,133,0.8926174496644296,133,1.0,133,133,1.0,445662.07480747474,5696603.533934334,477.267949389565,0.6754055471974425,-0.06607601139694452,-0.15563459481001019,-31.982927456510648,1.6604075232564661,-2.6057603490242642,-1.4572978538877805,-0.19171082376448112,-7.658419145943384,0.43709943,0.21507347,133,1.0,445662.0748074747,5696603.533934334,477.26794938956425,0.6754055471392348,-0.06607601139694452,-0.15563459481074915,-31.98292745651169,1.6604075231117879,-2.6057603490406396,-1.4572978538888037,-0.19171082390914762,-7.658419145959755,0.43709943,0.21507347,445661.39940192754,5696603.600010346,477.423583984375,-30.525629602622878,1.8521183470209335,5.052658796919117,1062,frame_001062.png
8000,8002,151,137,0.9072847682119205,137,1.0,137,137,1.0,445662.8925910884,5696603.060938555,477.2508079001026,0.6097118233446963,-0.061383647844195366,-0.14442525419428875,-32.183015844258556,0.9212413665579422,-2.9234475181731736,-1.4131410212371804,-0.2307220465253863,-8.177981082553089,0.49127087,0.3076813,137,1.0,445662.89259108645,5696603.060938556,477.2508079001332,0.6097118213656358,-0.06138364691287279,-0.14442525416365015,-32.18301584422878,0.9212413566708028,-2.923447519137985,-1.4131410212073945,-0.23072205641253163,-8.177981083517892,0.49127087,0.3076813,445662.2828792651,5696603.122322203,477.3952331542969,-30.76987482302137,1.1519634130833396,5.254533564379906,1063,frame_001063.png
8000,8000,145,120,0.8275862068965517,120,1.0,120,120,1.0,445663.1934933952,5696602.901766514,477.2474555128106,0.6878048545913771,-0.09742769785225391,-0.13624199695505013,-32.149663017964535,0.5723094553071904,-2.653514015388863,-1.4688744767656488,-0.24088991475710486,-7.799733062948917,0.4717604,0.28588954,120,1.0,445663.19349339535,5696602.901766514,477.2474555128023,0.6878048547077924,-0.09742769785225391,-0.13624199696334927,-32.149663017956826,0.5723094560689694,-2.653514015242466,-1.4688744767579465,-0.2408899139953462,-7.799733062802517,0.4717604,0.28588954,445662.50568854064,5696602.999194212,477.3836975097656,-30.680788541198876,0.8131993700643088,5.146219047560054,1064,frame_001064.png
8000,8001,145,120,0.8275862068965517,120,1.0,120,120,1.0,445663.4720540604,5696602.748177297,477.2489306394356,0.7488005686318502,-0.1229233630001545,-0.13342409689249735,-32.32314671148212,0.4199115225395302,-2.6161835643719127,-1.4303679977083448,-0.07675050544730766,-7.683166084731653,0.4890213,0.2998675,120,1.0,445663.47205406084,5696602.748177297,477.24893063940766,0.7488005690975115,-0.1229233630001545,-0.1334240969204643,-32.32314671150938,0.4199115242153051,-2.616183563163574,-1.4303679977356012,-0.07675050377153525,-7.683166083523304,0.4890213,0.2998675,445662.72325349174,5696602.87110066,477.3823547363281,-30.89277871377377,0.4966620279868468,5.06698252035973,1065,frame_001065.png
8000,8000,149,114,0.7651006711409396,114,1.0,114,114,1.0,445663.7583818159,5696602.584309287,477.242756541697,0.617323532467708,-0.03700687363743782,-0.1335251965842872,-32.53176330215294,0.74095008373476,-2.9786917442091867,-1.4513726720283273,0.0050721189362263885,-8.44884770271642,0.51883596,0.3001264,114,1.0,445663.7583818151,5696602.584309287,477.2427565417968,0.6173235316528007,-0.03700687363743782,-0.133525196484527,-32.53176330205466,0.7409500803699646,-2.978691745664846,-1.451372671930045,0.0050721155714370525,-8.448847704172067,0.51883596,0.3001264,445663.14105828345,5696602.621316161,477.3762817382813,-31.080390630124615,0.735877964798537,5.470155958507231,1066,frame_001066.png
8000,8000,150,125,0.8333333333333334,125,1.0,125,125,1.0,445663.9807554032,5696602.445642975,477.2478938177932,0.63872018532129,-0.05129252839833498,-0.1397709771286486,-32.45613994610754,1.0465981152194772,-1.7729855801180074,-1.4628086191132752,-0.2845018109609043,-6.03018446047372,0.47955242,0.28677654,125,1.0,445663.9807554032,5696602.445642975,477.24789381779226,0.63872018532129,-0.05129252839833498,-0.13977097712961495,-32.45613994611298,1.0465981152784027,-1.7729855801121004,-1.4628086191187322,-0.2845018109019577,-6.030184460467808,0.47955242,0.28677654,445663.34203521785,5696602.496935504,477.3876647949219,-30.993331326994255,1.3310999261803687,4.257198880355699,1067,frame_001067.png
8000,8000,128,102,0.796875,102,1.0,102,102,1.0,445664.2371674834,5696602.273365952,477.2431232983826,0.6958441832102835,-0.09600115288048983,-0.14539598872676152,-32.31842643137271,2.131339767413653,-1.994819610918725,-1.3909277270759333,-0.0052494506894902315,-6.528650188483226,0.5125368,0.34435543,102,1.0,445664.237167493,5696602.273365952,477.2431232970025,0.6958441927563399,-0.09600115288048983,-0.14539599010686288,-32.3184264325182,2.1313398035353877,-1.994819588360469,-1.3909277282214134,-0.0052494145677428605,-6.528650165924972,0.5125368,0.34435543,445663.5413233002,5696602.369367105,477.3885192871094,-30.927498704296784,2.1365892181031443,4.533830577564495,1068,frame_001068.png
8000,8000,113,85,0.7522123893805309,85,1.0,85,83,0.9764705882352941,205486.69488382054,6261394.441207069,-683687.1353699106,-240177.04507616517,564792.2025269708,-684164.5243469614,-135.0472648144592,9.771625244501218,30.499412853144914,-104.27008100646631,9.340225150888756,25.223579489495876,280.75546,120.29073,83,0.9764705882352941,445664.549069752,5696602.096890506,477.23329406844783,0.8091097662691027,-0.141789591871202,-0.15568298233347377,-32.191907681633325,0.6952939737212526,-2.7030788842096882,-1.4147238736404404,0.2638938801087818,-7.978912247858744,0.48522627,0.25411412,445663.7399599857,5696602.238680098,477.3889770507813,-30.777183807992877,0.4314000936124723,5.275833363649047,1069,frame_001069.png
8000,8000,115,94,0.8173913043478261,94,1.0,94,94,1.0,445664.802068471,5696601.936237611,477.2322709183641,0.6342742001870647,-0.03963507805019617,-0.12768391562025272,-32.18467222981697,-0.134293802067084,-2.1168298112747577,-1.4644645475840719,0.10577737005007748,-6.84782251370271,0.4848462,0.21880361,94,1.0,445664.8020684947,5696601.936237612,477.2322709148572,0.6342742239357904,-0.039635077118873596,-0.1276839191271506,-32.18467222781143,-0.13429371554066963,-2.1168297507188383,-1.4644645455785508,0.10577745657647597,-6.84782245314679,0.4848462,0.21880361,445664.1677942708,5696601.975872689,477.3599548339844,-30.720207682232886,-0.24007117211715726,4.730992702427964,1070,frame_001070.png
8000,8001,127,106,0.8346456692913385,106,1.0,106,102,0.9622641509433962,445665.05777479074,5696601.779997586,477.2279138505152,0.6839173551998101,-0.06503454316407442,-0.130179411203585,-32.151392945901485,-0.02080493017309153,-2.183200882221466,-1.422539631970011,-0.02837867829066454,-6.94887623884884,0.46595085,0.31154725,102,0.9622641509433962,445665.05777478224,5696601.779997586,477.2279138513991,0.6839173467014916,-0.06503454316407442,-0.13017941031972668,-32.15139294664791,-0.020804961552224437,-2.183200902835096,-1.4225396327164503,-0.028378709669794944,-6.94887625946248,0.46595085,0.31154725,445664.37385743554,5696601.845032129,477.3580932617188,-30.728853313931474,0.007573748117574637,4.765675356627371,1071,frame_001071.png
8001,8001,125,78,0.624,78,1.0,78,78,1.0,445665.2906780526,5696601.673326851,477.2174662968719,0.6998006650828756,-0.05527603719383478,-0.13028150586245602,-31.995969644549987,0.6285517463275294,-2.2864733754765156,-1.3986390487811775,-0.09371375282680106,-7.238027709162452,0.48020706,0.27653462,78,1.0,445665.2906780517,5696601.673326851,477.21746629691376,0.6998006642097607,-0.05527603719383478,-0.13028150582061926,-31.99596964477358,0.628551744292532,-2.2864733791838465,-1.398639049004771,-0.09371375486179545,-7.23802771286978,0.48020706,0.27653462,445664.5908773875,5696601.728602888,477.3477478027344,-30.597330595768806,0.7222654991543198,4.951554333685944,1072,frame_001072.png
8000,8001,72,51,0.7083333333333334,51,1.0,51,51,1.0,445665.88467365503,5696601.32091184,477.2048666347917,0.7146387524553575,-0.07298216130584478,-0.1106546054426758,-32.42402513116035,-7.18353862989483,-3.0941894051565333,-1.4240409459909813,0.40570069079657856,-8.663752781778612,0.38156763,0.177283,51,1.0,445665.8846736553,5696601.320911839,477.2048666347376,0.7146387527463958,-0.07298216223716736,-0.11065460549679074,-32.42402513124838,-7.183538628115632,-3.0941894055520343,-1.4240409460790318,0.40570069257577757,-8.6637527821741,0.38156763,0.177283,445665.1700349026,5696601.393894001,477.3155212402344,-30.999984185169357,-7.589239320691419,5.569563376622065,1073,frame_001073.png
8000,8000,44,27,0.6136363636363636,27,1.0,27,27,1.0,445665.8741723861,5696601.282595817,477.22116821039754,0.5633619058062322,-0.03376680612564087,-0.08727295171183869,-32.77013610687413,-7.53577673890861,-4.096500653699299,-1.8165764430709714,-1.3089169757652144,-10.69596926494799,0.39510992,0.25937694,27,1.0,445665.8741723816,5696601.282595813,477.2211682099027,0.5633619013242424,-0.03376680985093117,-0.08727295220666065,-32.770136111930434,-7.5357767472709245,-4.096500677492566,-1.8165764481272788,-1.308916984127535,-10.695969288741253,0.39510992,0.25937694,445665.31081048027,5696601.316362623,477.3084411621094,-30.953559663803166,-6.226859763143395,6.599468611248694,1074,frame_001074.png
8000,8001,92,59,0.6413043478260869,59,1.0,59,58,0.9830508474576272,445624.9600273872,5696608.286649212,280.4821294659053,-40.44973924092483,7.013170592486858,-196.83079778018845,142.82429819496144,-21.477206076319437,-12.648190845811056,173.30998086213572,-17.380448808385182,-18.936110983196954,207.37994,100.08257,58,0.9830508474576272,445666.05530862696,5696601.239017717,477.1976459415861,0.6455419988487847,-0.03446090314537287,-0.11528130450767549,-31.773417209328233,-3.8139119472193204,-3.8293569474736673,-1.28773454215397,0.28284532071492663,-10.11727708485958,0.40115002,0.23612536,445665.4097666281,5696601.27347862,477.31292724609375,-30.485682667174256,-4.096757267934252,6.287920137385914,1075,frame_001075.png
8000,8001,69,44,0.6376811594202898,44,1.0,44,44,1.0,445665.9354626446,5696601.200020136,477.1970650223487,0.47019726352300495,-0.04180752020329237,-0.1124747725731936,-32.34318158548698,-4.440824377693101,-1.6352318943746516,-1.5916597349580854,-0.5364926651413953,-5.451598518858731,0.41572854,0.24225838,44,1.0,445665.9354626414,5696601.200020135,477.19706502217645,0.4701972603215836,-0.041807521134614944,-0.11247477274542916,-32.34318158715321,-4.440824387429886,-1.6352319055712634,-1.5916597366243082,-0.5364926748781897,-5.451598530055321,0.41572854,0.24225838,445665.4652653811,5696601.2418276565,477.3095397949219,-30.7515218505289,-3.9043317125516954,3.8163666244840724,1076,frame_001076.png
8000,8000,86,66,0.7674418604651163,66,1.0,66,66,1.0,450801.8676337914,5689114.815169472,32372.0881028634,5136.397110281861,-7486.419693248346,31894.745359943478,-2.9237946956604226,2.618883278677945,-19.171728810953972,27.779573817372295,-0.23639103664311278,-23.354723490808794,246.28058,102.94989,66,1.0,445666.06262915867,5696601.270871137,477.17899832314873,0.59210564912064,0.036008416675031185,-0.16374459677314235,-32.21434538492791,3.066070905318912,-1.2444044808933137,-1.5109768718951955,0.21079658999786943,-5.427399160748138,0.43329078,0.24795963,445665.47052350955,5696601.234862721,477.3427429199219,-30.703368513032714,2.855274315321056,4.18299467985483,1077,frame_001077.png
8000,8000,79,52,0.6582278481012658,52,1.0,52,52,1.0,445666.0315746646,5696601.297687252,477.19993157831397,0.5643384287250228,0.05407909117639065,-0.14772467168603498,-31.35859609689178,0.6031277628486642,-2.6505516642320144,-1.3633691876614193,0.19271276734622234,-7.966758233190745,0.40485942,0.23559359,52,1.0,445666.0315746644,5696601.297687252,477.19993157833414,0.5643384285503998,0.05407909117639065,-0.14772467166585557,-31.35859609688531,0.603127762076572,-2.65055166450408,-1.3633691876549392,0.19271276657411818,-7.966758233462826,0.40485942,0.23559359,445665.46723623585,5696601.243608161,477.34765625,-29.99522690923037,0.41041499550244587,5.316206568958741,1078,frame_001078.png
8000,8002,84,62,0.7380952380952381,62,1.0,62,61,0.9838709677419355,445666.0597010519,5696601.285583984,477.21715036049926,0.5426635765470564,0.042036852799355984,-0.12730154379761416,-31.68525488827744,0.029670091754084124,-2.861724273530319,-1.3886516078218847,0.13521868083159916,-8.330107636627815,0.4196338,0.2754692,61,0.9838709677419355,445666.0597019576,5696601.285583618,477.21715029655337,0.5426644822582603,0.04203648678958416,-0.12730160774350452,-31.68525497897753,0.0296743502385931,-2.861723562536966,-1.3886516985219828,0.1352229393161224,-8.330106925634453,0.41963422,0.2754687,445665.51703747537,5696601.243547131,477.3444519042969,-30.296603280455557,-0.10554858907751723,5.468383363097491,1079,frame_001079.png
8001,8001,86,64,0.7441860465116279,64,1.0,64,64,1.0,445661.38444526907,5696599.490699768,451.98272452431985,-4.1545887750107795,-1.7454257048666477,-25.35943856161765,145.64589980924964,-13.856968853072074,-20.778086596467023,176.05405182629687,-13.137215435356609,-26.18281467624911,9.555449,5.599565,64,1.0,445666.11356744356,5696601.224985292,477.2137151596249,0.5745333994855173,-0.011140180751681328,-0.12844792631261726,-31.775665079793345,-0.4001312589733406,-2.8446443294418247,-1.3675130627461272,0.31962215874213484,-8.249372409223923,0.42454836,0.2568138,445665.5390340441,5696601.236125473,477.3421630859375,-30.408152017047225,-0.7197534177154737,5.404728079782088,1080,frame_001080.png
8000,8001,77,55,0.7142857142857143,55,1.0,55,55,1.0,438007.7271627821,5705307.513167497,25158.02471916504,-7657.826453066664,8706.291760927066,24680.67480461426,9.436132218794262,-22.63187558933657,13.579136151916794,39.883899283134184,-21.518845011528242,9.10771742548701,265.23172,96.16415,55,1.0,445666.12294495513,5696601.208151849,477.2149620672843,0.5693291063653305,-0.013254720717668533,-0.1349524834969884,-31.83031334999289,-0.9313442996063823,-1.9897893881008597,-1.3825462856529782,0.18168627820196548,-6.461208114530649,0.44907513,0.28230426,445665.55361584877,5696601.22140657,477.3499145507813,-30.44776706433992,-1.1130305778083363,4.471418726429788,1081,frame_001081.png
8000,8000,91,58,0.6373626373626373,58,1.0,58,58,1.0,445666.0831290321,5696601.234330583,477.2135783781937,0.5143962241709232,0.02439916506409645,-0.13416942454068703,-31.97093356149538,-2.1067564316804614,-2.2317742331360284,-1.3685070641728032,-0.14979970539161513,-6.985036208037343,0.40300038,0.2554766,58,1.0,445666.0831290302,5696601.234330586,477.21357837821915,0.5143962222500704,0.024399167858064175,-0.13416942451522118,-31.970933560423894,-2.1067564452976058,-2.2317742274688945,-1.3685070631013332,-0.14979971900876876,-6.985036202370196,0.40300038,0.2554766,445665.56873280794,5696601.209931418,477.3477478027344,-30.602426497322572,-1.9569567262888383,4.753261974901303,1082,frame_001082.png
8000,8000,83,63,0.7590361445783133,63,1.0,63,63,1.0,445666.156365511,5696601.18336821,477.188420149328,0.6029969464871101,0.005885547958314419,-0.1591140303594898,-31.813398373226104,0.016569635877109083,-0.9296629822847149,-1.3883910315694834,0.3047887467092778,-4.581842543506667,0.39025703,0.2513136,63,1.0,445666.15636551095,5696601.18336821,477.18842014934353,0.6029969464289024,0.005885547958314419,-0.15911403034397154,-31.813398373248507,0.01656963581866396,-0.9296629826091991,-1.3883910315919081,0.30478874665081435,-4.581842543831158,0.39025703,0.2513136,445665.5533685645,5696601.177482662,477.3475341796875,-30.425007341656606,-0.28821911083215734,3.6521795612219528,1083,frame_001083.png
8000,8000,95,71,0.7473684210526316,71,1.0,71,71,1.0,445666.05507736374,5696601.189239011,477.21009151050384,0.5178988500847481,0.010209726169705391,-0.1346655695742811,-31.940619509253658,0.1679867086760171,-1.0172475326175903,-1.4727007385750142,-0.0706171044109567,-4.723662836273007,0.4125283,0.20443167,71,1.0,445666.05507735896,5696601.189239011,477.21009151174974,0.5178988453117199,0.010209726169705391,-0.13466556832838705,-31.940619509828633,0.16798668976731154,-1.0172475428913883,-1.4727007391499853,-0.07061712331963577,-4.723662846546802,0.4125283,0.20443167,445665.53717851365,5696601.179029285,477.3447570800781,-30.46791877067865,0.23860381308696074,3.7064153036554197,1084,frame_001084.png
8000,8000,78,52,0.6666666666666666,52,1.0,52,52,1.0,445666.06596730585,5696601.189087259,477.20936488066786,0.5560722094960511,0.011553559452295303,-0.14155675019151204,-32.09733536951264,0.5200703760964687,-1.140240185502153,-1.4771087824119888,0.18640790312173294,-4.9613231021508,0.41268247,0.23603828,52,1.0,445666.0659673052,5696601.189087259,477.2093648808453,0.5560722088557668,0.011553559452295303,-0.14155675001404688,-32.09733536970133,0.5200703746498695,-1.1402401885941185,-1.4771087826006806,0.1864079016751532,-4.961323105242769,0.41268247,0.23603828,445665.50989509636,5696601.177533699,477.3509216308594,-30.62022658710065,0.3336624729747279,3.8210829166486446,1085,frame_001085.png
8000,8000,82,52,0.6341463414634146,52,1.0,52,52,1.0,1133962.9745161878,6893052.772073694,-5673529.477012863,688297.500581513,1196451.5754844863,-5674006.832054367,84.30139952672396,-21.249345320392152,0.05733515317186646,114.66215663927005,-21.936839358532637,-4.074139857550506,232.93994,94.80897,52,1.0,445666.05397725647,5696601.242253737,477.20209247103594,0.5800425817142241,0.0456645293161273,-0.15294903287036732,-31.805811270431168,0.9430038291755847,-1.3209173855788772,-1.445054157885039,0.2555097910351094,-5.452392396301235,0.47840592,0.2812859,445665.47393467475,5696601.196589207,477.3550415039063,-30.360757112546132,0.6874940381404772,4.13147501072236,1086,frame_001086.png
8000,8000,83,61,0.7349397590361446,61,1.0,61,61,1.0,445676.98868576135,5696533.109607081,145.03468048693338,11.525528282218147,-68.1020529801026,-332.3246945130666,148.21088809971226,-1.2109560090240945,-16.531210549264042,178.47582793486674,-1.8661496095132861,-21.551577517518297,210.506,96.41088,61,1.0,445666.0730055071,5696601.2566216765,477.1989318661062,0.6098480279906653,0.04496161546558142,-0.16044313389380704,-31.590028993641784,1.333333904089152,-2.093237487640647,-1.325089158487316,0.6781403035999745,-7.113604455894915,0.41082993,0.2580149,445665.4631574791,5696601.211660061,477.359375,-30.264939835154472,0.6551936004891845,5.0203669682542555,1087,frame_001087.png
8001,8000,66,44,0.6666666666666666,44,1.0,44,43,0.9772727272727273,445665.9437433033,5696601.358852872,477.227839973632,0.48419693583855405,0.12459752801805735,-0.12909362011799885,-31.809367932675393,0.21363852893610946,-3.002615616255934,-1.3414908085980528,-0.22454714305942503,-8.721166569066384,0.3694351,0.23751116,43,0.9772727272727273,445665.94374330336,5696601.358852872,477.2278399736355,0.4841969358967617,0.12459752801805735,-0.12909362011447456,-31.809367932690705,0.2136385291839144,-3.0026156163777196,-1.341490808613372,-0.22454714281161614,-8.72116656918817,0.3694351,0.23751116,445665.45954636746,5696601.234255344,477.35693359375,-30.46787712407734,0.43818567199552944,5.718550952810454,1088,frame_001088.png
8000,8002,87,72,0.8275862068965517,72,1.0,72,72,1.0,445663.7001888139,5696601.062744232,451.55165016695975,-1.7599966972484253,-0.19214502722024918,-25.80445945218088,147.91191751389303,-7.070267541579659,-9.16705637300996,178.13212184979812,-7.988364975598529,-14.688349783857518,5.2749243,3.6795998,72,1.0,445666.0446586929,5696601.274620295,477.2267320157413,0.5844731817487627,0.019731035456061363,-0.12937760339934812,-31.664589872560445,1.2282305136518537,-2.9060063842729926,-1.4443855366553464,0.3101330796330046,-8.427299795120547,0.38342026,0.20631182,445665.46018551115,5696601.254889259,477.3561096191406,-30.220204335905088,0.9180974340188599,5.521293410847559,1089,frame_001089.png
8000,8000,81,53,0.654320987654321,53,1.0,53,53,1.0,445661.977736553,5696600.389683484,451.4874155039942,-3.497992553981021,-0.9141121124848723,-25.86942653702141,146.18025900171205,-12.823693015528507,-16.186962606745166,176.61108068965967,-12.562264520159715,-21.935549084426498,7.696389,3.2984142,53,1.0,445666.11073197745,5696601.34352174,477.2149102641367,0.6350028704619035,0.03972614370286465,-0.1419317768789483,-31.833463914744673,0.16419839228627428,-2.9371876698414505,-1.4026422267970702,0.4256268876550564,-8.685774147522778,0.35689092,0.23043843,445665.475729107,5696601.303795597,477.3568420410156,-30.430821687947613,-0.2614284953687938,5.748586477681316,1090,frame_001090.png
8000,8000,88,60,0.6818181818181818,60,1.0,60,59,0.9833333333333333,433010.47714547184,5726476.371519724,10135.97995668657,-12655.006741026824,29875.056136721745,9658.622382223679,22.182310075259416,-34.94234819981427,66.2765669483267,52.596482812284734,-35.38102297577106,60.364241794144164,243.12404,98.123604,59,0.9833333333333333,445666.07938662014,5696601.325519871,477.22099918953364,0.5955001214751974,0.010136868804693222,-0.13657527335698205,-31.89026332484571,0.8472513428340481,-3.3103536841998897,-1.47609058782038,0.4085765668772581,-9.222678838382421,0.41423365,0.24013416,445665.48388649867,5696601.315383002,477.3575744628906,-30.414172737025325,0.43867477595679893,5.912325154182522,1091,frame_001091.png
